spec	Fold_0
nist_1159762	train
nist_1159807	train
nist_1159839	train
nist_1159856	train
nist_1159882	train
nist_1159913	test
nist_1159936	test
nist_1159970	train
nist_1159990	train
nist_1160013	train
nist_1160030	train
nist_1160037	train
nist_1160071	train
nist_1160088	train
nist_1160135	train
nist_1160154	train
nist_1160200	train
nist_1160216	train
nist_1160233	train
nist_1160253	train
nist_1160324	train
nist_1160341	train
nist_1160360	train
nist_1160411	train
nist_1160426	train
nist_1160443	train
nist_1160494	train
nist_1160521	train
nist_1160540	train
nist_1160562	train
nist_1160608	train
nist_1160649	train
nist_1160671	train
nist_1160688	train
nist_1160705	train
nist_1160716	train
nist_1160737	train
nist_1160799	train
nist_1160814	train
nist_1160831	train
nist_1160849	train
nist_1160896	train
nist_1160909	train
nist_1160925	val
nist_1160945	val
nist_1160992	val
nist_1161009	train
nist_1161026	train
nist_1161080	train
nist_1161097	test
nist_1161101	test
nist_1161172	test
nist_1161186	test
nist_1161202	train
nist_1161223	train
nist_1161277	train
nist_1161292	train
nist_1161313	train
nist_1161362	train
nist_1161376	train
nist_1161392	train
nist_1161413	train
nist_1161481	train
nist_1161513	train
nist_1161608	train
nist_1161644	train
nist_1161665	train
nist_1161683	train
nist_1161698	train
nist_1161737	train
nist_1161746	train
nist_1161761	train
nist_1161821	train
nist_1161858	train
nist_1161874	train
nist_1161899	train
nist_1161918	train
nist_1161929	train
nist_1161989	train
nist_1162031	train
nist_1162060	train
nist_1162090	train
nist_1162106	train
nist_1162121	train
nist_1162175	train
nist_1162202	val
nist_1162242	train
nist_1162262	train
nist_1162279	train
nist_1162293	train
nist_1162310	train
nist_1162327	train
nist_1162344	test
nist_1162362	test
nist_1162417	test
nist_1162432	test
nist_1162461	train
nist_1162484	train
nist_1162501	val
nist_1162533	val
nist_1162560	val
nist_1162578	val
nist_1162594	train
nist_1162609	train
nist_1162620	test
nist_1162644	val
nist_1162655	train
nist_1162673	train
nist_1162689	train
nist_1162710	val
nist_1162770	train
nist_1162791	train
nist_1162810	train
nist_1162814	train
nist_1162839	train
nist_1162864	train
nist_1162878	train
nist_1162896	test
nist_1162922	test
nist_1162938	val
nist_1162976	val
nist_1162992	train
nist_1163015	train
nist_1163042	train
nist_1163060	train
nist_1163086	train
nist_1163097	train
nist_1163110	train
nist_1163132	train
nist_1163154	train
nist_1163172	train
nist_1163234	train
nist_1163263	train
nist_1163290	val
nist_1163322	val
nist_1163334	train
nist_1163353	test
nist_1163371	train
nist_1163390	test
nist_1163408	train
nist_1163428	train
nist_1163445	train
nist_1163466	train
nist_1163491	train
nist_1163530	train
nist_1163551	train
nist_1163567	val
nist_1163587	val
nist_1163599	val
nist_1163617	train
nist_1163639	train
nist_1163699	train
nist_1163715	train
nist_1163730	train
nist_1163756	train
nist_1163765	train
nist_1163786	train
nist_1163808	val
nist_1163851	train
nist_1163867	train
nist_1163929	train
nist_1163945	train
nist_1164015	train
nist_1164037	train
nist_1164060	train
nist_1164077	train
nist_1164093	train
nist_1164108	train
nist_1164120	test
nist_1164133	train
nist_1164135	train
nist_1164173	train
nist_1164250	train
nist_1164269	train
nist_1164344	train
nist_1164415	train
nist_1164508	train
nist_1164568	val
nist_1164600	val
nist_1164619	train
nist_1164640	train
nist_1164660	test
nist_1164693	train
nist_1164712	train
nist_1164733	train
nist_1164810	train
nist_1164868	train
nist_1164888	train
nist_1164905	val
nist_1164918	val
nist_1164978	val
nist_1164999	val
nist_1165005	train
nist_1165043	train
nist_1165054	train
nist_1165072	train
nist_1165110	train
nist_1165132	train
nist_1165154	train
nist_1165173	val
nist_1165194	val
nist_1165211	train
nist_1165236	train
nist_1165257	train
nist_1165275	train
nist_1165293	val
nist_1165309	val
nist_1165329	val
nist_1165339	train
nist_1165366	val
nist_1165374	val
nist_1165386	train
nist_1165398	train
nist_1165422	train
nist_1165435	train
nist_1165447	test
nist_1165469	test
nist_1165489	test
nist_1165513	test
nist_1165535	train
nist_1165539	train
nist_1165562	test
nist_1165575	test
nist_1165587	test
nist_1165592	test
nist_1165603	train
nist_1165608	train
nist_1165620	train
nist_1165634	train
nist_1165644	train
nist_1165654	val
nist_1165665	train
nist_1165681	train
nist_1165688	train
nist_1165698	train
nist_1165704	train
nist_1165716	train
nist_1165732	train
nist_1165748	train
nist_1165762	train
nist_1165800	train
nist_1165814	test
nist_1165847	train
nist_1165875	train
nist_1165889	train
nist_1165906	train
nist_1165944	train
nist_1165966	train
nist_1165990	train
nist_1166019	train
nist_1166034	train
nist_1166073	train
nist_1166084	train
nist_1166097	train
nist_1166112	train
nist_1166144	train
nist_1166155	train
nist_1166191	test
nist_1166210	train
nist_1166232	train
nist_1166249	train
nist_1166270	train
nist_1166286	test
nist_1166342	train
nist_1166356	test
nist_1166371	train
nist_1166390	train
nist_1166408	test
nist_1166458	train
nist_1166477	train
nist_1166517	train
nist_1166536	train
nist_1166558	train
nist_1166576	train
nist_1166585	val
nist_1166608	val
nist_1166639	train
nist_1166659	train
nist_1166676	train
nist_1166699	val
nist_1166720	val
nist_1166733	train
nist_1166761	train
nist_1166778	test
nist_1166813	test
nist_1166835	train
nist_1166864	train
nist_1166871	train
nist_1166891	train
nist_1166910	test
nist_1166925	test
nist_1166936	train
nist_1166958	train
nist_1166965	train
nist_1166991	train
nist_1167010	train
nist_1167045	train
nist_1167061	train
nist_1167080	train
nist_1167108	train
nist_1167122	train
nist_1167142	train
nist_1167165	train
nist_1167182	train
nist_1167199	test
nist_1167226	train
nist_1167292	train
nist_1167306	train
nist_1167323	test
nist_1167393	test
nist_1167407	train
nist_1167426	train
nist_1167444	train
nist_1167466	train
nist_1167469	train
nist_1167489	train
nist_1167510	train
nist_1167532	train
nist_1167551	train
nist_1167591	train
nist_1167612	train
nist_1167631	train
nist_1167682	train
nist_1167701	train
nist_1167737	train
nist_1167754	train
nist_1167777	train
nist_1167815	train
nist_1167837	test
nist_1167854	val
nist_1167875	val
nist_1167892	train
nist_1167938	train
nist_1167983	train
nist_1168000	train
nist_1168017	train
nist_1168066	val
nist_1168080	train
nist_1168094	train
nist_1168106	train
nist_1168126	train
nist_1168147	test
nist_1168176	test
nist_1168198	train
nist_1168243	train
nist_1168245	train
nist_1168281	val
nist_1168294	train
nist_1168320	train
nist_1168328	train
nist_1168348	train
nist_1168368	train
nist_1168390	train
nist_1168405	train
nist_1168421	train
nist_1168437	train
nist_1168458	train
nist_1168464	train
nist_1168487	train
nist_1168509	train
nist_1168540	train
nist_1168555	train
nist_1168585	train
nist_1168606	train
nist_1168632	train
nist_1168654	train
nist_1168668	train
nist_1168693	val
nist_1168726	val
nist_1168756	val
nist_1168771	val
nist_1168786	train
nist_1168832	train
nist_1168850	val
nist_1168919	train
nist_1168938	train
nist_1168957	test
nist_1168999	train
nist_1169017	train
nist_1169054	train
nist_1169063	train
nist_1169078	train
nist_1169099	train
nist_1169122	train
nist_1169145	train
nist_1169162	train
nist_1169181	train
nist_1169201	train
nist_1169299	train
nist_1169323	train
nist_1169350	train
nist_1169382	train
nist_1169403	train
nist_1169423	test
nist_1169445	train
nist_1169470	train
nist_1169490	train
nist_1169507	train
nist_1169531	train
nist_1169551	train
nist_1169568	train
nist_1169579	train
nist_1169598	train
nist_1169617	train
nist_1169635	train
nist_1169677	test
nist_1169695	test
nist_1169703	train
nist_1169720	train
nist_1169748	train
nist_1169802	train
nist_1169816	train
nist_1169838	test
nist_1169858	test
nist_1169894	test
nist_1169916	test
nist_1169933	train
nist_1169965	train
nist_1169986	train
nist_1170005	train
nist_1170008	test
nist_1170028	test
nist_1170047	train
nist_1170071	train
nist_1170091	train
nist_1170114	train
nist_1170149	train
nist_1170162	train
nist_1170185	train
nist_1170221	test
nist_1170291	test
nist_1170306	train
nist_1170356	train
nist_1170377	train
nist_1170398	train
nist_1170420	test
nist_1170438	test
nist_1170473	train
nist_1170517	train
nist_1170567	train
nist_1170577	train
nist_1170614	train
nist_1170663	train
nist_1170702	train
nist_1170737	train
nist_1170783	train
nist_1170804	train
nist_1170820	train
nist_1170827	train
nist_1170854	test
nist_1170869	train
nist_1170887	train
nist_1170901	train
nist_1170967	train
nist_1171001	train
nist_1171009	train
nist_1171064	train
nist_1171074	train
nist_1171109	train
nist_1171136	train
nist_1171191	train
nist_1171207	test
nist_1171247	train
nist_1171263	train
nist_1171280	train
nist_1171301	train
nist_1171317	train
nist_1171335	train
nist_1171349	train
nist_1171369	train
nist_1171389	train
nist_1171423	train
nist_1171445	train
nist_1171464	train
nist_1171499	train
nist_1171533	val
nist_1171553	train
nist_1171575	train
nist_1171610	train
nist_1171647	train
nist_1171682	train
nist_1171700	train
nist_1171766	train
nist_1171781	train
nist_1171805	train
nist_1171824	train
nist_1171844	train
nist_1171866	train
nist_1171889	train
nist_1171908	train
nist_1171929	train
nist_1171943	val
nist_1171964	val
nist_1171985	val
nist_1172009	val
nist_1172048	train
nist_1172104	val
nist_1172122	val
nist_1172153	train
nist_1172184	train
nist_1172203	val
nist_1172263	train
nist_1172289	train
nist_1172347	test
nist_1172386	train
nist_1172403	train
nist_1172463	train
nist_1172603	train
nist_1172661	train
nist_1172757	train
nist_1172824	train
nist_1172836	train
nist_1172852	train
nist_1172871	train
nist_1172883	train
nist_1172897	train
nist_1172915	train
nist_1172931	train
nist_1172945	train
nist_1172960	train
nist_1173020	train
nist_1173035	train
nist_1173052	val
nist_1173076	val
nist_1173096	val
nist_1173169	val
nist_1173198	train
nist_1173216	train
nist_1173234	train
nist_1173252	train
nist_1173266	train
nist_1173283	train
nist_1173296	train
nist_1173308	val
nist_1173342	train
nist_1173374	train
nist_1173403	train
nist_1173428	train
nist_1173445	train
nist_1173463	train
nist_1173481	train
nist_1173490	train
nist_1173508	train
nist_1173527	train
nist_1173551	train
nist_1173569	train
nist_1173583	train
nist_1173611	train
nist_1173628	train
nist_1173667	test
nist_1173683	test
nist_1173717	train
nist_1173764	train
nist_1173786	train
nist_1173791	train
nist_1173805	train
nist_1173841	train
nist_1173847	train
nist_1173869	train
nist_1173888	train
nist_1173934	train
nist_1173949	train
nist_1173968	train
nist_1173982	train
nist_1174030	train
nist_1174047	train
nist_1174054	train
nist_1174064	train
nist_1174075	train
nist_1174091	train
nist_1174107	train
nist_1174137	train
nist_1174217	train
nist_1174234	train
nist_1174252	train
nist_1174302	train
nist_1174345	train
nist_1174366	train
nist_1174386	train
nist_1174394	train
nist_1174406	train
nist_1174423	train
nist_1174431	train
nist_1174452	train
nist_1174464	train
nist_1174478	train
nist_1174538	train
nist_1174569	train
nist_1174579	train
nist_1174594	test
nist_1174642	test
nist_1174647	test
nist_1174656	train
nist_1174672	train
nist_1174689	train
nist_1174703	train
nist_1174789	train
nist_1174798	train
nist_1174804	train
nist_1174875	train
nist_1174884	train
nist_1174903	train
nist_1174917	train
nist_1174927	train
nist_1174949	train
nist_1174969	train
nist_1174988	val
nist_1175005	val
nist_1175024	val
nist_1175040	val
nist_1175044	train
nist_1175060	test
nist_1175100	test
nist_1175114	train
nist_1175155	train
nist_1175164	train
nist_1175186	train
nist_1175204	train
nist_1175207	train
nist_1175239	val
nist_1175261	val
nist_1175281	val
nist_1175344	train
nist_1175362	train
nist_1175381	train
nist_1175396	test
nist_1175444	test
nist_1175467	test
nist_1175482	test
nist_1175504	train
nist_1175519	train
nist_1175538	train
nist_1175578	train
nist_1175619	train
nist_1175639	train
nist_1175658	train
nist_1175673	train
nist_1175687	train
nist_1175693	train
nist_1175711	train
nist_1175723	train
nist_1175743	train
nist_1175756	train
nist_1175775	train
nist_1175858	train
nist_1175865	train
nist_1175885	train
nist_1175906	train
nist_1175921	train
nist_1175938	test
nist_1175954	train
nist_1175979	test
nist_1175995	test
nist_1176000	val
nist_1176016	train
nist_1176028	train
nist_1176046	train
nist_1176066	train
nist_1176078	train
nist_1176093	train
nist_1176106	test
nist_1176119	val
nist_1176140	train
nist_1176159	train
nist_1176170	train
nist_1176190	train
nist_1176204	train
nist_1176225	train
nist_1176258	val
nist_1176272	train
nist_1176292	test
nist_1176309	test
nist_1176324	train
nist_1176343	test
nist_1176360	test
nist_1176391	train
nist_1176407	train
nist_1176420	train
nist_1176438	train
nist_1176485	train
nist_1176504	train
nist_1176523	val
nist_1176536	test
nist_1176551	test
nist_1176560	train
nist_1176584	train
nist_1176601	train
nist_1176616	test
nist_1176636	test
nist_1176656	test
nist_1176674	test
nist_1176694	train
nist_1176704	train
nist_1176744	val
nist_1176762	val
nist_1176783	val
nist_1176795	train
nist_1176805	train
nist_1176826	train
nist_1176840	train
nist_1176845	train
nist_1176853	test
nist_1176867	train
nist_1176879	train
nist_1176891	train
nist_1176902	train
nist_1176965	val
nist_1176972	val
nist_1176987	train
nist_1177016	train
nist_1177031	train
nist_1177051	train
nist_1177070	val
nist_1177086	train
nist_1177104	train
nist_1177125	train
nist_1177137	train
nist_1177150	train
nist_1177160	train
nist_1177171	val
nist_1177189	train
nist_1177210	train
nist_1177216	train
nist_1177236	train
nist_1177246	train
nist_1177265	val
nist_1177284	train
nist_1177300	train
nist_1177327	train
nist_1177330	train
nist_1177354	train
nist_1177368	train
nist_1177402	train
nist_1177420	val
nist_1177440	val
nist_1177487	train
nist_1177507	test
nist_1177529	test
nist_1177548	train
nist_1177558	train
nist_1177575	train
nist_1177592	train
nist_1177619	train
nist_1177629	train
nist_1177660	val
nist_1177737	train
nist_1177755	train
nist_1177769	train
nist_1177779	test
nist_1177801	test
nist_1177809	train
nist_1177829	train
nist_1177836	train
nist_1177856	train
nist_1177871	test
nist_1177889	train
nist_1177912	train
nist_1177931	train
nist_1177951	train
nist_1177977	train
nist_1177996	train
nist_1178015	train
nist_1178020	train
nist_1178042	train
nist_1178052	train
nist_1178083	train
nist_1178102	val
nist_1178121	val
nist_1178133	train
nist_1178145	val
nist_1178173	val
nist_1178198	train
nist_1178216	train
nist_1178230	train
nist_1178246	train
nist_1178302	train
nist_1178318	train
nist_1178378	train
nist_1178406	train
nist_1178439	train
nist_1178461	train
nist_1178479	train
nist_1178492	train
nist_1178608	train
nist_1178627	train
nist_1178662	train
nist_1178681	train
nist_1178698	train
nist_1178716	train
nist_1178774	train
nist_1178796	train
nist_1178829	train
nist_1178841	train
nist_1178897	train
nist_1178955	train
nist_1178970	train
nist_1178984	train
nist_1179040	train
nist_1179060	val
nist_1179079	val
nist_1179137	val
nist_1179153	test
nist_1179228	test
nist_1179243	test
nist_1179260	train
nist_1179279	train
nist_1179345	train
nist_1179381	train
nist_1179440	val
nist_1179481	val
nist_1179506	train
nist_1179552	train
nist_1179572	train
nist_1179586	train
nist_1179604	train
nist_1179624	train
nist_1179640	train
nist_1179692	train
nist_1179729	train
nist_1179776	train
nist_1179793	train
nist_1179829	train
nist_1179844	train
nist_1179899	train
nist_1179916	train
nist_1179946	val
nist_1179961	val
nist_1179978	train
nist_1179991	train
nist_1180019	train
nist_1180033	train
nist_1180056	train
nist_1180071	train
nist_1180090	train
nist_1180104	train
nist_1180120	train
nist_1180135	train
nist_1180137	train
nist_1180167	val
nist_1180186	val
nist_1180200	train
nist_1180222	train
nist_1180244	train
nist_1180260	train
nist_1180280	train
nist_1180286	train
nist_1180332	train
nist_1180350	train
nist_1180400	train
nist_1180433	train
nist_1180447	train
nist_1180458	test
nist_1180471	test
nist_1180480	test
nist_1180492	test
